time,wind_mw,demand_mw,surplus_mw,deficit_mw,charge_h2_mwh_potential,charge_h2_mwh_actual,discharge_h2_mwh_needed,discharge_h2_mwh_actual,curtailed_surplus_electric_mwh,unmet_electric_mwh,soc_start_mwh,soc_end_mwh,soc_end_pct
2019-07-15 06:00,693.4114555901433,8200.0,0.0,7506.588544409857,0.0,0.0,11729.0446006404,11729.0446006404,0.0,9.094947017729282e-13,44183979.3269844,44172250.282383755,98.49102732895413
2019-07-15 07:00,631.4628380808535,8200.0,0.0,7568.5371619191465,0.0,0.0,11825.839315498666,11825.839315498666,0.0,0.0,44172250.282383755,44160424.44306826,98.46465921196292
2019-07-15 08:00,538.3793677979078,8200.0,0.0,7661.620632202093,0.0,0.0,11971.282237815769,11971.282237815769,0.0,0.0,44160424.44306826,44148453.160830446,98.43796680035814
2019-07-15 09:00,428.1561705434884,8200.0,0.0,7771.843829456511,0.0,0.0,12143.505983525798,12143.505983525798,0.0,0.0,44148453.160830446,44136309.65484692,98.41089038084031
2019-07-15 10:00,374.96336464497926,8200.0,0.0,7825.036635355021,0.0,0.0,12226.61974274222,12226.61974274222,0.0,0.0,44136309.65484692,44124083.03510418,98.38362864227085
2019-07-15 11:00,369.08967169714816,8200.0,0.0,7830.910328302852,0.0,0.0,12235.797387973205,12235.797387973205,0.0,0.0,44124083.03510418,44111847.237716205,98.35634644027239
2019-07-15 12:00,282.3499231699152,8200.0,0.0,7917.650076830085,0.0,0.0,12371.328245047007,12371.328245047007,0.0,0.0,44111847.237716205,44099475.90947116,98.32876204462832
2019-07-15 13:00,191.65530234234328,8200.0,0.0,8008.344697657657,0.0,0.0,12513.03859009009,12513.03859009009,0.0,0.0,44099475.90947116,44086962.87088107,98.3008616769118
2019-07-15 14:00,149.5043405778262,8200.0,0.0,8050.495659422174,0.0,0.0,12578.899467847146,12578.899467847146,0.0,0.0,44086962.87088107,44074383.971413225,98.27281445895628
2019-07-15 15:00,187.01929528667134,8200.0,0.0,8012.980704713329,0.0,0.0,12520.282351114576,12520.282351114576,0.0,0.0,44074383.971413225,44061863.68906211,98.24489793979942
2019-07-15 16:00,441.690179614864,8200.0,0.0,7758.309820385136,0.0,0.0,12122.359094351774,12122.359094351774,0.0,9.094947017729282e-13,44061863.68906211,44049741.32996776,98.21786867157739
2019-07-15 17:00,864.2044749128396,8200.0,0.0,7335.79552508716,0.0,0.0,11462.180507948688,11462.180507948688,0.0,0.0,44049741.32996776,44038279.14945981,98.19231140595382
2019-07-15 18:00,1544.3407744950591,8200.0,0.0,6655.659225504941,0.0,0.0,10399.46753985147,10399.46753985147,0.0,0.0,44038279.14945981,44027879.681919955,98.16912367530557
2019-07-15 19:00,2481.475833220289,8200.0,0.0,5718.524166779711,0.0,0.0,8935.194010593297,8935.194010593297,0.0,9.094947017729282e-13,44027879.681919955,44018944.48790936,98.14920084067839
2019-07-15 20:00,3344.1575873337233,8200.0,0.0,4855.842412666277,0.0,0.0,7587.2537697910575,7587.2537697910575,0.0,0.0,44018944.48790936,44011357.23413957,98.13228351331527
2019-07-15 21:00,4342.592777845327,8200.0,0.0,3857.407222154673,0.0,0.0,6027.198784616677,6027.198784616677,0.0,0.0,44011357.23413957,44005330.03535495,98.11884464623428
2019-07-15 22:00,5270.4738739520935,8200.0,0.0,2929.5261260479065,0.0,0.0,4577.384571949854,4577.384571949854,0.0,0.0,44005330.03535495,44000752.650783,98.10863843518348
2019-07-15 23:00,5744.161545147649,8200.0,0.0,2455.838454852351,0.0,0.0,3837.247585706798,3837.247585706798,0.0,0.0,44000752.650783,43996915.403197296,98.10008251026647
2019-07-16 00:00,5612.432391153795,8200.0,0.0,2587.567608846205,0.0,0.0,4043.0743888221955,4043.0743888221955,0.0,0.0,43996915.403197296,43992872.32880847,98.09106765257692
2019-07-16 01:00,5024.663036042611,8200.0,0.0,3175.3369639573893,0.0,0.0,4961.464006183421,4961.464006183421,0.0,0.0,43992872.32880847,43987910.864802286,98.08000505821279
2019-07-16 02:00,4308.698948221069,8200.0,0.0,3891.3010517789307,0.0,0.0,6080.157893404579,6080.157893404579,0.0,0.0,43987910.864802286,43981830.70690888,98.06644810801407
2019-07-16 03:00,3584.3028369727444,8200.0,0.0,4615.697163027256,0.0,0.0,7212.026817230087,7212.026817230087,0.0,0.0,43981830.70690888,43974618.68009165,98.05036742555366
2019-07-16 04:00,3087.838674693239,8200.0,0.0,5112.161325306761,0.0,0.0,7987.752070791814,7987.752070791814,0.0,0.0,43974618.68009165,43966630.92802086,98.03255710567021
2019-07-16 05:00,2863.362523702758,8200.0,0.0,5336.637476297242,0.0,0.0,8338.49605671444,8338.49605671444,0.0,0.0,43966630.92802086,43958292.431964144,98.01396473064393
2019-07-16 06:00,2766.314232058716,8200.0,0.0,5433.685767941284,0.0,0.0,8490.134012408256,8490.134012408256,0.0,0.0,43958292.431964144,43949802.297951736,97.9950342479156
2019-07-16 07:00,2713.818582313441,8200.0,0.0,5486.181417686559,0.0,0.0,8572.158465135248,8572.158465135248,0.0,9.094947017729282e-13,43949802.297951736,43941230.1394866,97.97592087496628
2019-07-16 08:00,2753.1674526365387,8200.0,0.0,5446.832547363461,0.0,0.0,8510.675855255407,8510.675855255407,0.0,9.094947017729282e-13,43941230.1394866,43932719.46363135,97.95694459001612
2019-07-16 09:00,2809.6899912047325,8200.0,0.0,5390.310008795268,0.0,0.0,8422.359388742607,8422.359388742607,0.0,0.0,43932719.46363135,43924297.1042426,97.938165224613
2019-07-16 10:00,2858.104635538236,8200.0,0.0,5341.895364461764,0.0,0.0,8346.711506971506,8346.711506971506,0.0,0.0,43924297.1042426,43915950.39273563,97.91955453156737
2019-07-16 11:00,2773.0587559846776,8200.0,0.0,5426.941244015323,0.0,0.0,8479.595693773941,8479.595693773941,0.0,0.0,43915950.39273563,43907470.797041856,97.90064754616648
2019-07-16 12:00,2526.49892470301,8200.0,0.0,5673.50107529699,0.0,0.0,8864.845430151547,8864.845430151547,0.0,0.0,43907470.797041856,43898605.951611705,97.8808815680253
2019-07-16 13:00,2304.544065926206,8200.0,0.0,5895.455934073794,0.0,0.0,9211.649896990304,9211.649896990304,0.0,0.0,43898605.951611705,43889394.30171472,97.86034231870137
2019-07-16 14:00,2099.6682426566335,8200.0,0.0,6100.331757343367,0.0,0.0,9531.768370849011,9531.768370849011,0.0,0.0,43889394.30171472,43879862.53334387,97.8390893000504
2019-07-16 15:00,1931.6972667402554,8200.0,0.0,6268.302733259745,0.0,0.0,9794.223020718351,9794.223020718351,0.0,0.0,43879862.53334387,43870068.31032315,97.81725108531077
2019-07-16 16:00,1909.1420460380493,8200.0,0.0,6290.85795396195,0.0,0.0,9829.465553065547,9829.465553065547,0.0,0.0,43870068.31032315,43860238.84477008,97.79533429016841
2019-07-16 17:00,2197.9070533888575,8200.0,0.0,6002.092946611143,0.0,0.0,9378.27022907991,9378.27022907991,0.0,9.094947017729282e-13,43860238.84477008,43850860.574541,97.7744235268832
2019-07-16 18:00,2757.698818067606,8200.0,0.0,5442.301181932394,0.0,0.0,8503.595596769364,8503.595596769364,0.0,0.0,43850860.574541,43842356.978944235,97.75546302881118
2019-07-16 19:00,3396.3130186862245,8200.0,0.0,4803.6869813137755,0.0,0.0,7505.760908302774,7505.760908302774,0.0,0.0,43842356.978944235,43834851.21803593,97.73872740637812
2019-07-16 20:00,4265.714762090523,8200.0,0.0,3934.2852379094766,0.0,0.0,6147.320684233557,6147.320684233557,0.0,0.0,43834851.21803593,43828703.8973517,97.72502070306008
2019-07-16 21:00,5643.885739506266,8200.0,0.0,2556.114260493734,0.0,0.0,3993.9285320214594,3993.9285320214594,0.0,0.0,43828703.8973517,43824709.96881968,97.71611542606645
2019-07-16 22:00,7405.72068975025,8200.0,0.0,794.2793102497499,0.0,0.0,1241.0614222652341,1241.0614222652341,0.0,0.0,43824709.96881968,43823468.90739741,97.7133482268933
2019-07-16 23:00,9536.38056576873,8200.0,1336.3805657687299,0.0,935.4663960381108,935.4663960381108,0.0,0.0,0.0,0.0,43823468.90739741,43824404.37379345,97.7154340397235
2019-07-17 00:00,11778.392419710888,8200.0,3578.392419710888,0.0,2504.8746937976216,2504.8746937976216,0.0,0.0,0.0,0.0,43824404.37379345,43826909.24848725,97.72101916795096
2019-07-17 01:00,12439.910249601382,8200.0,4239.910249601382,0.0,2967.937174720967,2967.937174720967,0.0,0.0,0.0,0.0,43826909.24848725,43829877.18566197,97.72763678827859
