wind_mw,solar_mw,electrolyzer_mw,h2_turbine_mw,storage_mwh_h2,gas_ccs_capacity_mw,annual_gas_generation_mwh,annual_direct_renewable_mwh,annual_h2_turbine_output_mwh,annual_curtailed_surplus_mwh,end_soc_pct,min_soc_pct,capex_total_gbp,opex_lifecycle_undiscounted_gbp,opex_lifecycle_discounted_gbp,objective_total_expenditure_gbp
0.0,0.0,5000.0,8200.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,102478181818.18182,149910419165.5966,149910419165.5966,252388600983.7784
0.0,0.0,5000.0,8200.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,117478181818.18182,144051283824.4766,144051283824.4766,261529465642.65842
0.0,0.0,10000.0,2000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,43468181818.181816,174143389101.50516,174143389101.50516,217611570919.68698
0.0,0.0,10000.0,2000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,58468181818.181816,168284253760.38513,168284253760.38513,226752435578.56696
0.0,0.0,10000.0,2000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,73468181818.18182,162425118419.26514,162425118419.26514,235893300237.44696
0.0,0.0,10000.0,2000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,88468181818.18182,156565983078.14514,156565983078.14514,245034164896.32697
0.0,0.0,10000.0,2000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,103468181818.18182,150706847737.02515,150706847737.02515,254175029555.20697
0.0,0.0,10000.0,2000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,118468181818.18182,144847712395.90515,144847712395.90515,263315894214.08698
0.0,0.0,10000.0,4000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,45568181818.181816,175643389101.50516,175643389101.50516,221211570919.68698
0.0,0.0,10000.0,4000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,60568181818.181816,169784253760.38513,169784253760.38513,230352435578.56696
0.0,0.0,10000.0,4000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,75568181818.18182,163925118419.26514,163925118419.26514,239493300237.44696
0.0,0.0,10000.0,4000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,90568181818.18182,158065983078.14514,158065983078.14514,248634164896.32697
0.0,0.0,10000.0,4000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,105568181818.18182,152206847737.02515,152206847737.02515,257775029555.20697
0.0,0.0,10000.0,4000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,120568181818.18182,146347712395.90515,146347712395.90515,266915894214.08698
0.0,0.0,10000.0,6000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,47668181818.181816,177143389101.50516,177143389101.50516,224811570919.68698
0.0,0.0,10000.0,6000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,62668181818.181816,171284253760.38513,171284253760.38513,233952435578.56696
0.0,0.0,10000.0,6000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,77668181818.18182,165425118419.26514,165425118419.26514,243093300237.44696
0.0,0.0,10000.0,6000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,92668181818.18182,159565983078.14514,159565983078.14514,252234164896.32697
0.0,0.0,10000.0,6000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,107668181818.18182,153706847737.02515,153706847737.02515,261375029555.20697
0.0,0.0,10000.0,6000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,122668181818.18182,147847712395.90515,147847712395.90515,270515894214.08698
0.0,0.0,10000.0,8000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,49768181818.181816,178643389101.50516,178643389101.50516,228411570919.68698
0.0,0.0,10000.0,8000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,64768181818.181816,172784253760.38513,172784253760.38513,237552435578.56696
0.0,0.0,10000.0,8000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,79768181818.18182,166925118419.26514,166925118419.26514,246693300237.44696
0.0,0.0,10000.0,8000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,94768181818.18182,161065983078.14514,161065983078.14514,255834164896.32697
0.0,0.0,10000.0,8000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,109768181818.18182,155206847737.02515,155206847737.02515,264975029555.20697
0.0,0.0,10000.0,8000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,124768181818.18182,149347712395.90515,149347712395.90515,274115894214.08698
0.0,0.0,10000.0,8200.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,49978181818.181816,178793389101.50516,178793389101.50516,228771570919.68698
0.0,0.0,10000.0,8200.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,64978181818.181816,172934253760.38513,172934253760.38513,237912435578.56696
0.0,0.0,10000.0,8200.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,79978181818.18182,167075118419.26514,167075118419.26514,247053300237.44696
0.0,0.0,10000.0,8200.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,94978181818.18182,161215983078.14514,161215983078.14514,256194164896.32697
0.0,0.0,10000.0,8200.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,109978181818.18182,155356847737.02515,155356847737.02515,265335029555.20697
0.0,0.0,10000.0,8200.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,124978181818.18182,149497712395.90515,149497712395.90515,274475894214.08698
0.0,0.0,15000.0,2000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,50968181818.181816,179589817672.9337,179589817672.9337,230557999491.1155
