time,wind_mw,demand_mw,surplus_mw,deficit_mw,charge_h2_mwh_potential,charge_h2_mwh_actual,discharge_h2_mwh_needed,discharge_h2_mwh_actual,curtailed_surplus_electric_mwh,unmet_electric_mwh,soc_start_mwh,soc_end_mwh,soc_end_pct
2019-07-23 08:00,0.460298,8200.0,0.0,8199.539702,0.0,0.0,12811.780784375,12811.780784375,0.0,0.0,49711815.21568463,49699003.434900254,44.2809284496931
2019-07-23 09:00,0.576468,8200.0,0.0,8199.423532,0.0,0.0,12811.59926875,12811.59926875,0.0,0.0,49699003.434900254,49686191.835631505,44.269513542525225
2019-07-23 10:00,0.652702,8200.0,0.0,8199.347298,0.0,0.0,12811.480153125001,12811.480153125001,0.0,0.0,49686191.835631505,49673380.355478376,44.25809874148724
2019-07-23 11:00,0.6921849999999999,8200.0,0.0,8199.307815,0.0,0.0,12811.4184609375,12811.4184609375,0.0,0.0,49673380.355478376,49660568.93701744,44.24668399541591
2019-07-23 12:00,0.692134,8200.0,0.0,8199.307866,0.0,0.0,12811.418540624998,12811.418540624998,0.0,0.0,49660568.93701744,49647757.518476814,44.23526924927357
2019-07-23 13:00,0.650702,8200.0,0.0,8199.349298,0.0,0.0,12811.483278124999,12811.483278124999,0.0,0.0,49647757.518476814,49634946.03519869,44.22385444545127
2019-07-23 14:00,0.54218,8200.0,0.0,8199.45782,0.0,0.0,12811.652843749998,12811.652843749998,0.0,0.0,49634946.03519869,49622134.38235494,44.212439490549016
2019-07-23 15:00,0.416803,8200.0,0.0,8199.583197,0.0,0.0,12811.8487453125,12811.8487453125,0.0,0.0,49622134.38235494,49609322.53360963,44.20102436110195
2019-07-23 16:00,0.308336,8200.0,0.0,8199.691664,0.0,0.0,12812.018225,12812.018225,0.0,0.0,49609322.53360963,49596510.51538463,44.18960908065151
2019-07-23 17:00,0.163196,8200.0,0.0,8199.836804,0.0,0.0,12812.245006250001,12812.245006250001,0.0,0.0,49596510.51538463,49583698.27037838,44.17819359814299
2019-07-23 18:00,0.048172,8200.0,0.0,8199.951828,0.0,0.0,12812.42473125,12812.42473125,0.0,0.0,49583698.27037838,49570885.845647134,44.1667779555027
2019-07-23 19:00,0.0015940000000000001,8200.0,0.0,8199.998406,0.0,0.0,12812.497509375,12812.497509375,0.0,0.0,49570885.845647134,49558073.34813776,44.155362248018385
2019-07-23 20:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49558073.34813776,49545260.84813776,44.14394653831498
2019-07-23 21:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49545260.84813776,49532448.34813776,44.132530828611564
2019-07-23 22:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49532448.34813776,49519635.84813776,44.12111511890816
2019-07-23 23:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49519635.84813776,49506823.34813776,44.10969940920474
2019-07-24 00:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49506823.34813776,49494010.84813776,44.09828369950133
2019-07-24 01:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49494010.84813776,49481198.34813776,44.086867989797916
2019-07-24 02:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49481198.34813776,49468385.84813776,44.07545228009451
2019-07-24 03:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49468385.84813776,49455573.34813776,44.06403657039109
2019-07-24 04:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49455573.34813776,49442760.84813776,44.05262086068768
2019-07-24 05:00,0.035655,8200.0,0.0,8199.964345,0.0,0.0,12812.4442890625,12812.4442890625,0.0,0.0,49442760.84813776,49429948.40384869,44.04120520062172
2019-07-24 06:00,0.127854,8200.0,0.0,8199.872146,0.0,0.0,12812.300228125,12812.300228125,0.0,0.0,49429948.40384869,49417136.10362057,44.0297896689115
2019-07-24 07:00,0.287598,8200.0,0.0,8199.712402,0.0,0.0,12812.050628124998,12812.050628124998,0.0,0.0,49417136.10362057,49404324.05299244,44.01837435959043
2019-07-24 08:00,0.445961,8200.0,0.0,8199.554039,0.0,0.0,12811.8031859375,12811.8031859375,0.0,0.0,49404324.05299244,49391512.2498065,44.00695927073596
2019-07-24 09:00,0.553984,8200.0,0.0,8199.446016,0.0,0.0,12811.634399999999,12811.634399999999,0.0,0.0,49391512.2498065,49378700.6154065,43.99554433226675
2019-07-24 10:00,0.621923,8200.0,0.0,8199.378077,0.0,0.0,12811.528245312498,12811.528245312498,0.0,0.0,49378700.6154065,49365889.08716118,43.984129488379494
2019-07-24 11:00,0.677856,8200.0,0.0,8199.322144,0.0,0.0,12811.440849999999,12811.440849999999,0.0,0.0,49365889.08716118,49353077.646311186,43.9727147223599
2019-07-24 12:00,0.677735,8200.0,0.0,8199.322265,0.0,0.0,12811.441039062502,12811.441039062502,0.0,0.0,49353077.646311186,49340266.20527212,43.96129995617186
2019-07-24 13:00,0.637814,8200.0,0.0,8199.362186,0.0,0.0,12811.503415625,12811.503415625,0.0,0.0,49340266.20527212,49327454.7018565,43.94988513440741
2019-07-24 14:00,0.578787,8200.0,0.0,8199.421213,0.0,0.0,12811.5956453125,12811.5956453125,0.0,0.0,49327454.7018565,49314643.106211185,43.93847023046794
